series,year,driver_name,driver_code,team_name,n_races,total_points,avg_points,avg_finish,best_finish,worst_finish,wins,win_rate,podiums,podium_rate,points_finishes,points_rate,top10_finishes,top10_rate,total_laps,avg_kph,finish_std,points_std,dnf_count,dnf_rate,avg_best_lap_s,first_f1_year,f1_entry
F2,2021,B  Viscaal,VIS,Trident,8,18.0,2.25,13.5,2,20,0,0.0,1,0.125,1.0,0.125,1,0.125,215.0,170.25875,5.52914356581818,6.363961030678928,2.0,0.25,103.10075,,False
F2,2021,L  Zendeli,ZEN,MP Motorsport,6,8.0,1.3333333333333333,12.5,8,20,0,0.0,0,0.0,4.0,0.6666666666666666,4,0.6666666666666666,167.0,171.164,5.128352561983234,1.505545305418162,1.0,0.1666666666666666,103.21933333333334,,False
F2,2021,G  Zhou,ZHO,UNI-Virtuosi,8,100.0,12.5,6.625,1,21,2,0.25,4,0.5,6.0,0.75,6,0.75,214.0,171.76214285714286,7.1501748230375455,10.447145885018411,1.0,0.125,101.152,2022.0,True
F3,2019,K  Andres,AND,HWA RACELAB,8,,,23.125,16,30,0,0.0,0,0.0,,,0,0.0,167.0,172.566625,4.85320218294802,,,,106.455,,False
F3,2019,M  Armstrong,ARM,Prema Racing,8,,,10.625,3,24,0,0.0,1,0.125,,,5,0.625,167.0,175.3275,6.435115716575289,,,,105.585375,,False
F3,2019,D  Beckmann,BEC,ART Grand Prix,7,,,14.571428571428571,1,25,1,0.1428571428571428,1,0.1428571428571428,,,3,0.4285714285714285,128.0,171.69085714285714,8.443086774735546,,,,105.23,,False
F3,2019,G  Carrara,CAR,Jenzer Motorsport,4,,,18.75,2,26,0,0.0,1,0.25,,,1,0.25,69.0,173.27675,11.236102527122116,,,,96.86066666666666,,False
F3,2019,J  Daruvala,DAR,Prema Racing,8,,,9.875,3,19,0,0.0,1,0.125,,,5,0.625,166.0,174.977125,5.462534733462636,,,,105.86625,,False
F3,2019,D  DeFrancesco,DEF,Trident,8,,,17.0,5,27,0,0.0,0,0.0,,,1,0.125,159.0,170.71875,6.654751256486923,,,,106.750875,,False
F3,2019,A  Deledda,DEL,Campos Racing,8,,,28.0,25,29,0,0.0,0,0.0,,,0,0.0,167.0,171.55575,1.414213562373095,,,,107.32925,,False
F3,2019,F  Drugovich,DRU,Carlin Buzz Racing,8,,,14.125,1,20,1,0.125,1,0.125,,,1,0.125,159.0,173.88825,6.0341291240504855,,,,106.594875,,False
F3,2019,A  Estner,EST,Jenzer Motorsport,8,,,23.0,17,26,0,0.0,0,0.0,,,0,0.0,167.0,173.449625,3.8544964466377265,,,,106.827125,,False
F3,2019,S  Fernández,FER,Campos Racing,8,,,14.875,3,29,0,0.0,1,0.125,,,3,0.375,157.0,173.664625,10.287822204640092,,,,106.4355,,False
F3,2019,M  Fewtrell,FEW,ART Grand Prix,8,,,16.125,6,26,0,0.0,0,0.0,,,3,0.375,163.0,173.296875,7.414994461032515,,,,106.522625,,False
F3,2019,L  Hon Chio,HON,Jenzer Motorsport,1,,,26.0,26,26,0,0.0,0,0.0,,,0,0.0,20.0,175.071,,,,,118.135,,False
F3,2019,J  Hughes,HUG,HWA RACELAB,8,,,8.875,2,29,0,0.0,1,0.125,,,6,0.75,133.0,175.15185714285715,8.838834764831844,,,,107.65271428571428,,False
F3,2019,R  Hyman,HYM,Sauber Junior Team by Charouz,8,,,20.125,8,28,0,0.0,0,0.0,,,1,0.125,142.0,176.4855714285714,6.220645350076515,,,,107.97057142857145,,False
F3,2019,N  Kari,KAR,Trident,8,,,11.0,1,23,1,0.125,1,0.125,,,4,0.5,149.0,175.237625,7.010196655077313,,,,102.92557142857144,2005.0,False
F3,2019,S  Laaksonen,LAA,MP Motorsport,8,,,12.875,1,28,1,0.125,3,0.375,,,4,0.5,122.0,172.789875,11.128310101461306,,,,107.23475,,False
F3,2019,L  Lawson,LAW,MP Motorsport,8,,,12.375,3,28,0,0.0,1,0.125,,,3,0.375,166.0,173.817375,7.998883850709601,,,,106.37775,2023.0,True
F3,2019,C  Lundgaard,LUN,ART Grand Prix,8,,,13.0,7,22,0,0.0,0,0.0,,,4,0.5,167.0,174.688375,5.756983337031395,,,,106.137875,,False
F3,2019,F  Malvestiti,MAL,Jenzer Motorsport,1,,,27.0,27,27,0,0.0,0,0.0,,,0,0.0,20.0,193.109,,,,,107.841,2011.0,False
F3,2019,T  Natori,NAT,Carlin Buzz Racing,8,,,20.5,2,30,0,0.0,1,0.125,,,1,0.125,129.0,173.50685714285714,8.89622712968015,,,,107.92257142857144,,False
F3,2019,A  Peroni,PER,Campos Racing,6,,,15.5,1,26,1,0.1666666666666666,1,0.1666666666666666,,,2,0.3333333333333333,109.0,171.646,10.5023806824929,,,,104.237,2011.0,False
F3,2019,A  Petrov,PET,Jenzer Motorsport,1,,,30.0,30,30,0,0.0,0,0.0,,,0,0.0,0.0,,,,,,,2010.0,False
F3,2019,P  Piquet,PIQ,Trident,8,,,12.75,3,29,0,0.0,2,0.25,,,4,0.5,162.0,174.71525,9.315885051121782,,,,106.093375,2008.0,False
F3,2019,L  Pulcini,PUL,Hitech Grand Prix,8,,,13.0,4,23,0,0.0,0,0.0,,,4,0.5,167.0,174.8695,7.445036697597362,,,,106.039875,,False
F3,2019,L  Sargeant,SAR,Carlin Buzz Racing,8,,,15.0,7,30,0,0.0,0,0.0,,,2,0.25,161.0,170.62275,6.928203230275509,,,,106.48725,2023.0,True
F3,2019,F  Scherer,SCH,Sauber Junior Team by Charouz,8,,,12.0,1,28,1,0.125,3,0.375,,,4,0.5,132.0,171.624125,10.743768958264669,,,,106.77075,1997.0,False
F3,2019,R  Shwartzman,SHW,Prema Racing,8,,,7.25,2,12,0,0.0,1,0.125,,,7,0.875,162.0,175.2225,2.8660575211055543,,,,105.754125,,False
F3,2019,Y  Tsunoda,TSU,Jenzer Motorsport,8,,,9.875,2,16,0,0.0,1,0.125,,,3,0.375,166.0,174.701625,4.733995594179856,,,,106.14,2021.0,True
F3,2019,R  Verschoor,VER,MP Motorsport,8,,,16.125,5,25,0,0.0,0,0.0,,,2,0.25,167.0,174.4705,6.599512969043354,,,,106.3145,2012.0,False
F3,2019,J  Vips,VIP,Hitech Grand Prix,8,,,13.875,4,30,0,0.0,0,0.0,,,3,0.375,167.0,174.289875,9.280355596635292,,,,105.843875,,False
F3,2019,B  Viscaal,VIS,HWA RACELAB,8,,,15.5,1,26,2,0.25,2,0.25,,,2,0.25,152.0,174.575125,10.099504938362076,,,,106.753625,,False
F3,2019,Y  Yifei,YIF,Hitech Grand Prix,8,,,18.25,2,28,0,0.0,1,0.125,,,1,0.125,131.0,178.07871428571428,8.74642784226795,,,,107.89128571428571,,False
F3,2019,L  Zendeli,ZEN,Sauber Junior Team by Charouz,8,,,17.375,9,29,0,0.0,0,0.0,,,1,0.125,145.0,172.79271428571428,6.738747234146291,,,,105.001,,False
