series,season,driver_name,driver_code,team_name,n_races,avg_finish,best_finish,worst_finish,finish_std,wins,win_rate,podiums,podium_rate,top10_finishes,top10_rate,dnf_count,dnf_rate,dns_count,dns_rate,dsq_count,dsq_rate,total_laps,avg_kph,avg_lap_time_s,avg_time_from_winner_s,avg_best_lap_from_best_s,driver_speed_mean,team_speed_mean,team_avg_pos_season_mean,driver_vs_team_mean,driver_vs_team_best,driver_vs_team_std,lap_vs_race_avg_mean,lap_vs_race_avg_std
F3,2025,J  Carrasquedo,CAR,Hitech TGR,2,17.5,13.0,22.0,6.363961030678928,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,51.0,170.393,95.4825,17.887999999999998,1.077,95.482,116.87923325415902,16.679,-21.397,-31.467,14.241130573097069,-0.449,0.44547727214752497
F3,2025,J  Dufek,DUF,Hitech TGR,4,15.0,11.0,22.0,4.96655480858378,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,87.0,154.54250000000002,110.14475,27.082749999999997,1.56925,110.144,116.87923325415902,16.679,-6.734999999999999,-21.95,16.83150985503083,-0.058499999999999996,0.06602272336097625
F3,2025,J  Garfias,GAR,AIX Racing,1,,,,,0,0.0,0,0.0,0,0.0,1,1.0,0,0.0,0,0.0,2.0,164.187,100.729,,4.462,100.729,118.09299083685926,21.045,-17.364,-17.364,,-5.587,
F3,2025,J  Hedley,HED,AIX Racing,5,24.4,22.0,27.0,2.073644135332772,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,94.0,164.0814,117.6972,42.2088,2.9206,118.28799999999998,118.09299083685926,21.045,-0.3957999999999998,-31.757,24.599036031926133,2.0851999999999995,3.742357772848555
F3,2025,J  Hedley,HED,Van Amersfoort Racing,1,17.0,17.0,17.0,,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,22.0,171.589,121.244,15.462,0.816,118.288,115.98854423929896,15.115,5.256,5.256,,-4.877,
F3,2025,J  Sagrera,SAG,AIX Racing,2,19.5,15.0,24.0,6.363961030678928,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,38.0,155.6235,123.9965,30.292,1.478,123.996,118.09299083685926,21.045,5.9035,-1.148,9.97232693507388,0.1,0.22768838354206833
F3,2025,J  Wharton,WHA,ART Grand Prix,10,16.11111111111111,6.0,28.0,6.353039517515307,0,0.0,0,0.0,1,0.1,1,0.1,0,0.0,0,0.0,204.0,159.9963,114.96549999999999,26.298222222222222,1.673,114.96599999999998,114.38655093691509,13.214000000000002,0.579,-28.934,17.737321575329986,-0.35520000000000007,3.452849283965024
F3,2025,L  Sharp,SHA,Rodin Motorsport,10,15.25,9.0,25.0,5.800246300189082,0,0.0,0,0.0,1,0.1,2,0.2,0,0.0,0,0.0,194.0,159.4595,115.23530000000001,23.349125,1.6568,115.23499999999999,113.9087699920339,12.308,1.3265999999999998,-28.426,18.32619106452111,-0.08550000000000005,5.742728798711947
F3,2025,L  Van Hoepen,VAN,ART Grand Prix,10,11.666666666666666,4.0,23.0,6.946221994724902,0,0.0,0,0.0,5,0.5,0,0.0,0,0.0,0,0.0,206.0,160.4827,114.40709999999999,19.351222222222223,1.0127000000000002,114.407,114.38655093691509,13.214000000000002,0.020500000000000185,-29.115,17.520076187366055,-0.9136,2.197361660416115
F3,2025,M  Boya,BOY,Campos Racing,10,8.5,1.0,23.0,7.337120234351713,1,0.1,4,0.4,7,0.7,0,0.0,0,0.0,0,0.0,207.0,161.8397,113.4093,10.8276,0.5878,113.40900000000002,114.35653509525801,8.786,-0.9475,-29.379,16.844191780023827,-1.9114,2.4189162954605194
F3,2025,M  Stenshorne,STE,Hitech TGR,10,12.6,1.0,26.0,7.618690467819548,1,0.1,1,0.1,5,0.5,0,0.0,0,0.0,0,0.0,206.0,159.15609999999998,115.84290000000001,39.3589,1.223,115.843,116.87923325415902,16.679,-1.0364999999999998,-31.996,19.371420525265222,0.5224,3.1649096248286988
F3,2025,M  Zagazeta,ZAG,DAMS Lucas Oil,10,20.5,15.0,29.0,4.869731585445518,0,0.0,0,0.0,0,0.0,2,0.2,0,0.0,0,0.0,192.0,156.6326,117.55199999999999,35.473625,2.2460999999999998,117.55199999999999,116.06061166942015,20.375,1.4913,-30.53,20.27235624111481,2.2313,4.14227127847084
F3,2025,N  Bedrin,BED,AIX Racing,1,4.0,4.0,4.0,,0,0.0,0,0.0,1,1.0,0,0.0,0,0.0,0,0.0,16.0,145.76,130.356,1.731,0.913,130.356,118.09299083685926,21.045,12.263,12.263,,-0.431,
F3,2025,N  Johnson,JOH,DAMS Lucas Oil,1,22.0,22.0,22.0,,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,26.0,181.757,85.586,18.281,1.032,119.386,116.06061166942015,20.375,-30.475,-30.475,,0.04,
F3,2025,N  Johnson,JOH,Hitech TGR,3,21.666666666666668,20.0,24.0,2.081665999466133,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,56.0,147.49266666666668,130.65333333333334,38.13366666666666,4.37,119.38600000000001,116.87923325415902,16.679,13.774000000000001,5.565,11.815547680916021,0.8853333333333332,5.493344730975231
F3,2025,N  Lacorte,LAC,DAMS Lucas Oil,9,20.0,15.0,25.0,3.872983346207417,0,0.0,0,0.0,0,0.0,2,0.2222222222222222,0,0.0,0,0.0,167.0,158.1888888888889,117.78966666666666,41.32085714285714,1.356111111111111,117.79000000000002,116.06061166942017,20.375,1.7287777777777775,-24.991,15.407824325466736,-0.8392222222222222,1.9181167702839272
F3,2025,N  León,LEO,PREMA Racing,10,12.125,3.0,18.0,6.0812945050493035,0,0.0,2,0.2,2,0.2,2,0.2,0,0.0,0,0.0,196.0,162.0476,113.2501,18.208625,1.0367,113.25,115.14302703325318,13.87,-1.8929000000000002,-29.774,17.550740177173914,-2.0704000000000002,2.875213468403501
F3,2025,N  Marinangeli,MAR,AIX Racing,10,24.11111111111111,19.0,27.0,2.713136766016617,0,0.0,0,0.0,0,0.0,1,0.1,0,0.0,0,0.0,190.0,157.8843,116.3836,38.75622222222222,2.7455,116.38399999999999,118.09299083685926,21.045,-1.7094,-31.773,18.65591423770072,1.0631,3.3176950315274945
F3,2025,N  Strømsted,STR,TRIDENT,10,8.6,1.0,28.0,8.016649341630622,1,0.1,3,0.3,7,0.7,0,0.0,0,0.0,0,0.0,206.0,160.4743,114.8039,13.7957,1.2071,114.804,114.31535681538408,7.593000000000001,0.48859999999999965,-29.053,18.94564835522923,-0.5167999999999999,3.588048333627133
F3,2025,N  Tsolov,TSO,Campos Racing,8,6.5,1.0,20.0,5.976143046671968,1,0.125,2,0.25,7,0.875,0,0.0,0,0.0,0,0.0,165.0,159.72375,116.237875,27.916625,1.34525,116.238,114.356535095258,8.786,1.8815,-20.398,16.939831926978666,-0.8711249999999999,3.445408100957397
F3,2025,R  Bilinski,BIL,Rodin Motorsport,10,10.333333333333334,2.0,23.0,6.284902544988267,0,0.0,1,0.1,5,0.5,1,0.1,0,0.0,0,0.0,184.0,162.0376,113.16389999999998,15.634777777777778,0.8906666666666667,113.16400000000002,113.9087699920339,12.308,-0.7449999999999994,-28.281,17.083818093935168,-2.1567999999999996,2.615133597607077
F3,2025,R  Câmara,CAM,TRIDENT,10,4.888888888888889,1.0,22.0,6.67915496983796,4,0.4,5,0.5,8,0.8,1,0.1,0,0.0,0,0.0,202.0,160.8662,114.37759999999999,21.94722222222222,0.9067000000000001,114.378,114.31535681538408,7.593000000000001,0.06229999999999993,-29.206,18.82367761358019,-0.9431999999999998,3.165038486688941
F3,2025,S  Ramos,RAM,Van Amersfoort Racing,9,15.5,1.0,27.0,8.017837257372731,1,0.1111111111111111,1,0.1111111111111111,2,0.2222222222222222,1,0.1111111111111111,0,0.0,0,0.0,161.0,154.6871111111111,117.42233333333333,28.4105,1.3095,117.422,115.98854423929896,15.115,1.433555555555556,-28.807,19.66011077735265,3.3016666666666676,12.444563742855754
F3,2025,T  Inthraphuvasak,INT,Campos Racing,10,10.9,1.0,17.0,5.021066730398145,1,0.1,1,0.1,4,0.4,0,0.0,0,0.0,0,0.0,207.0,161.3878,113.7986,18.8154,1.0678,113.799,114.35653509525801,8.786,-0.5578999999999998,-28.89,16.769828127721922,-1.5221,2.060703356192303
F3,2025,T  Naël,NAE,Van Amersfoort Racing,10,11.444444444444445,2.0,26.0,9.166666666666666,0,0.0,3,0.3,5,0.5,1,0.1,0,0.0,0,0.0,206.0,161.01590000000002,113.95039999999999,20.195222222222224,0.6505,113.95,115.98854423929897,15.115,-2.0383,-30.651,16.497031659261207,-1.3704,2.6953748945596088
F3,2025,T  Taponen,TAP,ART Grand Prix,10,12.0,3.0,20.0,7.1492035298424055,0,0.0,1,0.1,5,0.5,0,0.0,0,0.0,0,0.0,207.0,161.32620000000003,113.787,16.854400000000002,1.1427,113.787,114.38655093691509,13.214000000000002,-0.5997000000000001,-28.82,17.10001423683618,-1.5337,2.146741046848041
F3,2025,T  Tramnitz,TRA,MP Motorsport,10,8.1,2.0,18.0,5.0431471655438855,0,0.0,2,0.2,7,0.7,0,0.0,0,0.0,0,0.0,207.0,160.3994,114.7183,26.711900000000004,1.1686999999999999,114.718,115.16305777365628,11.867,-0.4449000000000004,-30.2,18.77263820002103,-0.6024999999999999,2.8313365218567714
F3,2025,U  Ugochukwu,UGO,PREMA Racing,10,14.25,2.0,27.0,8.598172563316663,0,0.0,1,0.1,3,0.3,2,0.2,0,0.0,0,0.0,174.0,156.26749999999998,118.16510000000001,41.627875,2.434,118.165,115.14302703325318,13.87,3.0219999999999994,-30.103,21.021406607974114,2.8445,5.645188024621796
